,snapshot,objective,generators,stores
2031,2013-09-11 21:00:00,3.0,3.0,3.0
2032,2013-09-12 00:00:00,3.0,3.0,3.0
2033,2013-09-12 03:00:00,3.0,3.0,3.0
2034,2013-09-12 06:00:00,3.0,3.0,3.0
2035,2013-09-12 09:00:00,3.0,3.0,3.0
2036,2013-09-12 12:00:00,3.0,3.0,3.0
2037,2013-09-12 15:00:00,3.0,3.0,3.0
2038,2013-09-12 18:00:00,3.0,3.0,3.0
2039,2013-09-12 21:00:00,3.0,3.0,3.0
2040,2013-09-13 00:00:00,3.0,3.0,3.0
2041,2013-09-13 03:00:00,3.0,3.0,3.0
2042,2013-09-13 06:00:00,3.0,3.0,3.0
2043,2013-09-13 09:00:00,3.0,3.0,3.0
2044,2013-09-13 12:00:00,3.0,3.0,3.0
2045,2013-09-13 15:00:00,3.0,3.0,3.0
2046,2013-09-13 18:00:00,3.0,3.0,3.0
2047,2013-09-13 21:00:00,3.0,3.0,3.0
2048,2013-09-14 00:00:00,3.0,3.0,3.0
2049,2013-09-14 03:00:00,3.0,3.0,3.0
2050,2013-09-14 06:00:00,3.0,3.0,3.0
2051,2013-09-14 09:00:00,3.0,3.0,3.0
2052,2013-09-14 12:00:00,3.0,3.0,3.0
2053,2013-09-14 15:00:00,3.0,3.0,3.0
2054,2013-09-14 18:00:00,3.0,3.0,3.0
2055,2013-09-14 21:00:00,3.0,3.0,3.0
2056,2013-09-15 00:00:00,3.0,3.0,3.0
2057,2013-09-15 03:00:00,3.0,3.0,3.0
2058,2013-09-15 06:00:00,3.0,3.0,3.0
2059,2013-09-15 09:00:00,3.0,3.0,3.0
2060,2013-09-15 12:00:00,3.0,3.0,3.0
2061,2013-09-15 15:00:00,3.0,3.0,3.0
2062,2013-09-15 18:00:00,3.0,3.0,3.0
2063,2013-09-15 21:00:00,3.0,3.0,3.0
2064,2013-09-16 00:00:00,3.0,3.0,3.0
2065,2013-09-16 03:00:00,3.0,3.0,3.0
2066,2013-09-16 06:00:00,3.0,3.0,3.0
2067,2013-09-16 09:00:00,3.0,3.0,3.0
2068,2013-09-16 12:00:00,3.0,3.0,3.0
2069,2013-09-16 15:00:00,3.0,3.0,3.0
2070,2013-09-16 18:00:00,3.0,3.0,3.0
2071,2013-09-16 21:00:00,3.0,3.0,3.0
2072,2013-09-17 00:00:00,3.0,3.0,3.0
2073,2013-09-17 03:00:00,3.0,3.0,3.0
2074,2013-09-17 06:00:00,3.0,3.0,3.0
2075,2013-09-17 09:00:00,3.0,3.0,3.0
2076,2013-09-17 12:00:00,3.0,3.0,3.0
2077,2013-09-17 15:00:00,3.0,3.0,3.0
2078,2013-09-17 18:00:00,3.0,3.0,3.0
2079,2013-09-17 21:00:00,3.0,3.0,3.0
2080,2013-09-18 00:00:00,3.0,3.0,3.0
2081,2013-09-18 03:00:00,3.0,3.0,3.0
2082,2013-09-18 06:00:00,3.0,3.0,3.0
2083,2013-09-18 09:00:00,3.0,3.0,3.0
2084,2013-09-18 12:00:00,3.0,3.0,3.0
2085,2013-09-18 15:00:00,3.0,3.0,3.0
2086,2013-09-18 18:00:00,3.0,3.0,3.0
2087,2013-09-18 21:00:00,3.0,3.0,3.0
2088,2013-09-19 00:00:00,3.0,3.0,3.0
2089,2013-09-19 03:00:00,3.0,3.0,3.0
2090,2013-09-19 06:00:00,3.0,3.0,3.0
2091,2013-09-19 09:00:00,3.0,3.0,3.0
2092,2013-09-19 12:00:00,3.0,3.0,3.0
2093,2013-09-19 15:00:00,3.0,3.0,3.0
2094,2013-09-19 18:00:00,3.0,3.0,3.0
2095,2013-09-19 21:00:00,3.0,3.0,3.0
2096,2013-09-20 00:00:00,3.0,3.0,3.0
2097,2013-09-20 03:00:00,3.0,3.0,3.0
2098,2013-09-20 06:00:00,3.0,3.0,3.0
2099,2013-09-20 09:00:00,3.0,3.0,3.0
2100,2013-09-20 12:00:00,3.0,3.0,3.0
2101,2013-09-20 15:00:00,3.0,3.0,3.0
2102,2013-09-20 18:00:00,3.0,3.0,3.0
2103,2013-09-20 21:00:00,3.0,3.0,3.0
2104,2013-09-21 00:00:00,3.0,3.0,3.0
2105,2013-09-21 03:00:00,3.0,3.0,3.0
2106,2013-09-21 06:00:00,3.0,3.0,3.0
2107,2013-09-21 09:00:00,3.0,3.0,3.0
2108,2013-09-21 12:00:00,3.0,3.0,3.0
2109,2013-09-21 15:00:00,3.0,3.0,3.0
2110,2013-09-21 18:00:00,3.0,3.0,3.0
2111,2013-09-21 21:00:00,3.0,3.0,3.0
2112,2013-09-22 00:00:00,3.0,3.0,3.0
2113,2013-09-22 03:00:00,3.0,3.0,3.0
2114,2013-09-22 06:00:00,3.0,3.0,3.0
2115,2013-09-22 09:00:00,3.0,3.0,3.0
2116,2013-09-22 12:00:00,3.0,3.0,3.0
2117,2013-09-22 15:00:00,3.0,3.0,3.0
2118,2013-09-22 18:00:00,3.0,3.0,3.0
2119,2013-09-22 21:00:00,3.0,3.0,3.0
2120,2013-09-23 00:00:00,3.0,3.0,3.0
2121,2013-09-23 03:00:00,3.0,3.0,3.0
2122,2013-09-23 06:00:00,3.0,3.0,3.0
2123,2013-09-23 09:00:00,3.0,3.0,3.0
2124,2013-09-23 12:00:00,3.0,3.0,3.0
2125,2013-09-23 15:00:00,3.0,3.0,3.0
2126,2013-09-23 18:00:00,3.0,3.0,3.0
2127,2013-09-23 21:00:00,3.0,3.0,3.0
2128,2013-09-24 00:00:00,3.0,3.0,3.0
2129,2013-09-24 03:00:00,3.0,3.0,3.0
2130,2013-09-24 06:00:00,3.0,3.0,3.0
2131,2013-09-24 09:00:00,3.0,3.0,3.0
2132,2013-09-24 12:00:00,3.0,3.0,3.0
2133,2013-09-24 15:00:00,3.0,3.0,3.0
2134,2013-09-24 18:00:00,3.0,3.0,3.0
2135,2013-09-24 21:00:00,3.0,3.0,3.0
2136,2013-09-25 00:00:00,3.0,3.0,3.0
2137,2013-09-25 03:00:00,3.0,3.0,3.0
2138,2013-09-25 06:00:00,3.0,3.0,3.0
2139,2013-09-25 09:00:00,3.0,3.0,3.0
2140,2013-09-25 12:00:00,3.0,3.0,3.0
2141,2013-09-25 15:00:00,3.0,3.0,3.0
2142,2013-09-25 18:00:00,3.0,3.0,3.0
2143,2013-09-25 21:00:00,3.0,3.0,3.0
2144,2013-09-26 00:00:00,3.0,3.0,3.0
2145,2013-09-26 03:00:00,3.0,3.0,3.0
2146,2013-09-26 06:00:00,3.0,3.0,3.0
2147,2013-09-26 09:00:00,3.0,3.0,3.0
2148,2013-09-26 12:00:00,3.0,3.0,3.0
2149,2013-09-26 15:00:00,3.0,3.0,3.0
2150,2013-09-26 18:00:00,3.0,3.0,3.0
2151,2013-09-26 21:00:00,3.0,3.0,3.0
2152,2013-09-27 00:00:00,3.0,3.0,3.0
2153,2013-09-27 03:00:00,3.0,3.0,3.0
2154,2013-09-27 06:00:00,3.0,3.0,3.0
2155,2013-09-27 09:00:00,3.0,3.0,3.0
2156,2013-09-27 12:00:00,3.0,3.0,3.0
2157,2013-09-27 15:00:00,3.0,3.0,3.0
2158,2013-09-27 18:00:00,3.0,3.0,3.0
2159,2013-09-27 21:00:00,3.0,3.0,3.0
2160,2013-09-28 00:00:00,3.0,3.0,3.0
2161,2013-09-28 03:00:00,3.0,3.0,3.0
2162,2013-09-28 06:00:00,3.0,3.0,3.0
2163,2013-09-28 09:00:00,3.0,3.0,3.0
2164,2013-09-28 12:00:00,3.0,3.0,3.0
2165,2013-09-28 15:00:00,3.0,3.0,3.0
2166,2013-09-28 18:00:00,3.0,3.0,3.0
2167,2013-09-28 21:00:00,3.0,3.0,3.0
2168,2013-09-29 00:00:00,3.0,3.0,3.0
2169,2013-09-29 03:00:00,3.0,3.0,3.0
2170,2013-09-29 06:00:00,3.0,3.0,3.0
2171,2013-09-29 09:00:00,3.0,3.0,3.0
2172,2013-09-29 12:00:00,3.0,3.0,3.0
2173,2013-09-29 15:00:00,3.0,3.0,3.0
2174,2013-09-29 18:00:00,3.0,3.0,3.0
2175,2013-09-29 21:00:00,3.0,3.0,3.0
2176,2013-09-30 00:00:00,3.0,3.0,3.0
2177,2013-09-30 03:00:00,3.0,3.0,3.0
2178,2013-09-30 06:00:00,3.0,3.0,3.0
2179,2013-09-30 09:00:00,3.0,3.0,3.0
2180,2013-09-30 12:00:00,3.0,3.0,3.0
2181,2013-09-30 15:00:00,3.0,3.0,3.0
2182,2013-09-30 18:00:00,3.0,3.0,3.0
2183,2013-09-30 21:00:00,3.0,3.0,3.0
2184,2013-10-01 00:00:00,3.0,3.0,3.0
2185,2013-10-01 03:00:00,3.0,3.0,3.0
2186,2013-10-01 06:00:00,3.0,3.0,3.0
2187,2013-10-01 09:00:00,3.0,3.0,3.0
2188,2013-10-01 12:00:00,3.0,3.0,3.0
2189,2013-10-01 15:00:00,3.0,3.0,3.0
2190,2013-10-01 18:00:00,3.0,3.0,3.0
2191,2013-10-01 21:00:00,3.0,3.0,3.0
2192,2013-10-02 00:00:00,3.0,3.0,3.0
2193,2013-10-02 03:00:00,3.0,3.0,3.0
2194,2013-10-02 06:00:00,3.0,3.0,3.0
2195,2013-10-02 09:00:00,3.0,3.0,3.0
2196,2013-10-02 12:00:00,3.0,3.0,3.0
2197,2013-10-02 15:00:00,3.0,3.0,3.0
2198,2013-10-02 18:00:00,3.0,3.0,3.0
2199,2013-10-02 21:00:00,3.0,3.0,3.0
2200,2013-10-03 00:00:00,3.0,3.0,3.0
2201,2013-10-03 03:00:00,3.0,3.0,3.0
2202,2013-10-03 06:00:00,3.0,3.0,3.0
2203,2013-10-03 09:00:00,3.0,3.0,3.0
2204,2013-10-03 12:00:00,3.0,3.0,3.0
2205,2013-10-03 15:00:00,3.0,3.0,3.0
2206,2013-10-03 18:00:00,3.0,3.0,3.0
2207,2013-10-03 21:00:00,3.0,3.0,3.0
2208,2013-10-04 00:00:00,3.0,3.0,3.0
2209,2013-10-04 03:00:00,3.0,3.0,3.0
2210,2013-10-04 06:00:00,3.0,3.0,3.0
2211,2013-10-04 09:00:00,3.0,3.0,3.0
2212,2013-10-04 12:00:00,3.0,3.0,3.0
2213,2013-10-04 15:00:00,3.0,3.0,3.0
2214,2013-10-04 18:00:00,3.0,3.0,3.0
2215,2013-10-04 21:00:00,3.0,3.0,3.0
2216,2013-10-05 00:00:00,3.0,3.0,3.0
2217,2013-10-05 03:00:00,3.0,3.0,3.0
2218,2013-10-05 06:00:00,3.0,3.0,3.0
2219,2013-10-05 09:00:00,3.0,3.0,3.0
2220,2013-10-05 12:00:00,3.0,3.0,3.0
2221,2013-10-05 15:00:00,3.0,3.0,3.0
2222,2013-10-05 18:00:00,3.0,3.0,3.0
2223,2013-10-05 21:00:00,3.0,3.0,3.0
2224,2013-10-06 00:00:00,3.0,3.0,3.0
2225,2013-10-06 03:00:00,3.0,3.0,3.0
2226,2013-10-06 06:00:00,3.0,3.0,3.0
2227,2013-10-06 09:00:00,3.0,3.0,3.0
2228,2013-10-06 12:00:00,3.0,3.0,3.0
2229,2013-10-06 15:00:00,3.0,3.0,3.0
2230,2013-10-06 18:00:00,3.0,3.0,3.0
2231,2013-10-06 21:00:00,3.0,3.0,3.0
2232,2013-10-07 00:00:00,3.0,3.0,3.0
2233,2013-10-07 03:00:00,3.0,3.0,3.0
2234,2013-10-07 06:00:00,3.0,3.0,3.0
2235,2013-10-07 09:00:00,3.0,3.0,3.0
2236,2013-10-07 12:00:00,3.0,3.0,3.0
2237,2013-10-07 15:00:00,3.0,3.0,3.0
2238,2013-10-07 18:00:00,3.0,3.0,3.0
2239,2013-10-07 21:00:00,3.0,3.0,3.0
2240,2013-10-08 00:00:00,3.0,3.0,3.0
2241,2013-10-08 03:00:00,3.0,3.0,3.0
2242,2013-10-08 06:00:00,3.0,3.0,3.0
2243,2013-10-08 09:00:00,3.0,3.0,3.0
2244,2013-10-08 12:00:00,3.0,3.0,3.0
2245,2013-10-08 15:00:00,3.0,3.0,3.0
2246,2013-10-08 18:00:00,3.0,3.0,3.0
2247,2013-10-08 21:00:00,3.0,3.0,3.0
2248,2013-10-09 00:00:00,3.0,3.0,3.0
2249,2013-10-09 03:00:00,3.0,3.0,3.0
2250,2013-10-09 06:00:00,3.0,3.0,3.0
2251,2013-10-09 09:00:00,3.0,3.0,3.0
2252,2013-10-09 12:00:00,3.0,3.0,3.0
2253,2013-10-09 15:00:00,3.0,3.0,3.0
2254,2013-10-09 18:00:00,3.0,3.0,3.0
2255,2013-10-09 21:00:00,3.0,3.0,3.0
2256,2013-10-10 00:00:00,3.0,3.0,3.0
2257,2013-10-10 03:00:00,3.0,3.0,3.0
2258,2013-10-10 06:00:00,3.0,3.0,3.0
2259,2013-10-10 09:00:00,3.0,3.0,3.0
2260,2013-10-10 12:00:00,3.0,3.0,3.0
2261,2013-10-10 15:00:00,3.0,3.0,3.0
2262,2013-10-10 18:00:00,3.0,3.0,3.0
2263,2013-10-10 21:00:00,3.0,3.0,3.0
2264,2013-10-11 00:00:00,3.0,3.0,3.0
2265,2013-10-11 03:00:00,3.0,3.0,3.0
2266,2013-10-11 06:00:00,3.0,3.0,3.0
2267,2013-10-11 09:00:00,3.0,3.0,3.0
2268,2013-10-11 12:00:00,3.0,3.0,3.0
2269,2013-10-11 15:00:00,3.0,3.0,3.0
2270,2013-10-11 18:00:00,3.0,3.0,3.0
2271,2013-10-11 21:00:00,3.0,3.0,3.0
2272,2013-10-12 00:00:00,3.0,3.0,3.0
2273,2013-10-12 03:00:00,3.0,3.0,3.0
2274,2013-10-12 06:00:00,3.0,3.0,3.0
2275,2013-10-12 09:00:00,3.0,3.0,3.0
2276,2013-10-12 12:00:00,3.0,3.0,3.0
2277,2013-10-12 15:00:00,3.0,3.0,3.0
2278,2013-10-12 18:00:00,3.0,3.0,3.0
2279,2013-10-12 21:00:00,3.0,3.0,3.0
2280,2013-10-13 00:00:00,3.0,3.0,3.0
2281,2013-10-13 03:00:00,3.0,3.0,3.0
2282,2013-10-13 06:00:00,3.0,3.0,3.0
2283,2013-10-13 09:00:00,3.0,3.0,3.0
2284,2013-10-13 12:00:00,3.0,3.0,3.0
2285,2013-10-13 15:00:00,3.0,3.0,3.0
2286,2013-10-13 18:00:00,3.0,3.0,3.0
2287,2013-10-13 21:00:00,3.0,3.0,3.0
2288,2013-10-14 00:00:00,3.0,3.0,3.0
2289,2013-10-14 03:00:00,3.0,3.0,3.0
2290,2013-10-14 06:00:00,3.0,3.0,3.0
2291,2013-10-14 09:00:00,3.0,3.0,3.0
2292,2013-10-14 12:00:00,3.0,3.0,3.0
2293,2013-10-14 15:00:00,3.0,3.0,3.0
2294,2013-10-14 18:00:00,3.0,3.0,3.0
2295,2013-10-14 21:00:00,3.0,3.0,3.0
2296,2013-10-15 00:00:00,3.0,3.0,3.0
2297,2013-10-15 03:00:00,3.0,3.0,3.0
2298,2013-10-15 06:00:00,3.0,3.0,3.0
2299,2013-10-15 09:00:00,3.0,3.0,3.0
2300,2013-10-15 12:00:00,3.0,3.0,3.0
2301,2013-10-15 15:00:00,3.0,3.0,3.0
2302,2013-10-15 18:00:00,3.0,3.0,3.0
2303,2013-10-15 21:00:00,3.0,3.0,3.0
2304,2013-10-16 00:00:00,3.0,3.0,3.0
2305,2013-10-16 03:00:00,3.0,3.0,3.0
2306,2013-10-16 06:00:00,3.0,3.0,3.0
2307,2013-10-16 09:00:00,3.0,3.0,3.0
2308,2013-10-16 12:00:00,3.0,3.0,3.0
2309,2013-10-16 15:00:00,3.0,3.0,3.0
2310,2013-10-16 18:00:00,3.0,3.0,3.0
2311,2013-10-16 21:00:00,3.0,3.0,3.0
2312,2013-10-17 00:00:00,3.0,3.0,3.0
2313,2013-10-17 03:00:00,3.0,3.0,3.0
2314,2013-10-17 06:00:00,3.0,3.0,3.0
2315,2013-10-17 09:00:00,3.0,3.0,3.0
2316,2013-10-17 12:00:00,3.0,3.0,3.0
2317,2013-10-17 15:00:00,3.0,3.0,3.0
2318,2013-10-17 18:00:00,3.0,3.0,3.0
2319,2013-10-17 21:00:00,3.0,3.0,3.0
2320,2013-10-18 00:00:00,3.0,3.0,3.0
2321,2013-10-18 03:00:00,3.0,3.0,3.0
2322,2013-10-18 06:00:00,3.0,3.0,3.0
2323,2013-10-18 09:00:00,3.0,3.0,3.0
2324,2013-10-18 12:00:00,3.0,3.0,3.0
2325,2013-10-18 15:00:00,3.0,3.0,3.0
2326,2013-10-18 18:00:00,3.0,3.0,3.0
2327,2013-10-18 21:00:00,3.0,3.0,3.0
2328,2013-10-19 00:00:00,3.0,3.0,3.0
2329,2013-10-19 03:00:00,3.0,3.0,3.0
2330,2013-10-19 06:00:00,3.0,3.0,3.0
2331,2013-10-19 09:00:00,3.0,3.0,3.0
2332,2013-10-19 12:00:00,3.0,3.0,3.0
2333,2013-10-19 15:00:00,3.0,3.0,3.0
2334,2013-10-19 18:00:00,3.0,3.0,3.0
2335,2013-10-19 21:00:00,3.0,3.0,3.0
2336,2013-10-20 00:00:00,3.0,3.0,3.0
2337,2013-10-20 03:00:00,3.0,3.0,3.0
2338,2013-10-20 06:00:00,3.0,3.0,3.0
2339,2013-10-20 09:00:00,3.0,3.0,3.0
2340,2013-10-20 12:00:00,3.0,3.0,3.0
2341,2013-10-20 15:00:00,3.0,3.0,3.0
2342,2013-10-20 18:00:00,3.0,3.0,3.0
2343,2013-10-20 21:00:00,3.0,3.0,3.0
2344,2013-10-21 00:00:00,3.0,3.0,3.0
2345,2013-10-21 03:00:00,3.0,3.0,3.0
2346,2013-10-21 06:00:00,3.0,3.0,3.0
2347,2013-10-21 09:00:00,3.0,3.0,3.0
2348,2013-10-21 12:00:00,3.0,3.0,3.0
2349,2013-10-21 15:00:00,3.0,3.0,3.0
2350,2013-10-21 18:00:00,3.0,3.0,3.0
2351,2013-10-21 21:00:00,3.0,3.0,3.0
2352,2013-10-22 00:00:00,3.0,3.0,3.0
2353,2013-10-22 03:00:00,3.0,3.0,3.0
2354,2013-10-22 06:00:00,3.0,3.0,3.0
2355,2013-10-22 09:00:00,3.0,3.0,3.0
2356,2013-10-22 12:00:00,3.0,3.0,3.0
2357,2013-10-22 15:00:00,3.0,3.0,3.0
2358,2013-10-22 18:00:00,3.0,3.0,3.0
2359,2013-10-22 21:00:00,3.0,3.0,3.0
2360,2013-10-23 00:00:00,3.0,3.0,3.0
2361,2013-10-23 03:00:00,3.0,3.0,3.0
2362,2013-10-23 06:00:00,3.0,3.0,3.0
2363,2013-10-23 09:00:00,3.0,3.0,3.0
2364,2013-10-23 12:00:00,3.0,3.0,3.0
2365,2013-10-23 15:00:00,3.0,3.0,3.0
2366,2013-10-23 18:00:00,3.0,3.0,3.0
2367,2013-10-23 21:00:00,3.0,3.0,3.0
2368,2013-10-24 00:00:00,3.0,3.0,3.0
2369,2013-10-24 03:00:00,3.0,3.0,3.0
2370,2013-10-24 06:00:00,3.0,3.0,3.0
2371,2013-10-24 09:00:00,3.0,3.0,3.0
2372,2013-10-24 12:00:00,3.0,3.0,3.0
2373,2013-10-24 15:00:00,3.0,3.0,3.0
2374,2013-10-24 18:00:00,3.0,3.0,3.0
2375,2013-10-24 21:00:00,3.0,3.0,3.0
2376,2013-10-25 00:00:00,3.0,3.0,3.0
2377,2013-10-25 03:00:00,3.0,3.0,3.0
2378,2013-10-25 06:00:00,3.0,3.0,3.0
2379,2013-10-25 09:00:00,3.0,3.0,3.0
2380,2013-10-25 12:00:00,3.0,3.0,3.0
2381,2013-10-25 15:00:00,3.0,3.0,3.0
2382,2013-10-25 18:00:00,3.0,3.0,3.0
2383,2013-10-25 21:00:00,3.0,3.0,3.0
2384,2013-10-26 00:00:00,3.0,3.0,3.0
2385,2013-10-26 03:00:00,3.0,3.0,3.0
2386,2013-10-26 06:00:00,3.0,3.0,3.0
2387,2013-10-26 09:00:00,3.0,3.0,3.0
2388,2013-10-26 12:00:00,3.0,3.0,3.0
2389,2013-10-26 15:00:00,3.0,3.0,3.0
2390,2013-10-26 18:00:00,3.0,3.0,3.0
2391,2013-10-26 21:00:00,3.0,3.0,3.0
2392,2013-10-27 00:00:00,3.0,3.0,3.0
2393,2013-10-27 03:00:00,3.0,3.0,3.0
2394,2013-10-27 06:00:00,3.0,3.0,3.0
2395,2013-10-27 09:00:00,3.0,3.0,3.0
2396,2013-10-27 12:00:00,3.0,3.0,3.0
2397,2013-10-27 15:00:00,3.0,3.0,3.0
2398,2013-10-27 18:00:00,3.0,3.0,3.0
2399,2013-10-27 21:00:00,3.0,3.0,3.0
2400,2013-10-28 00:00:00,3.0,3.0,3.0
2401,2013-10-28 03:00:00,3.0,3.0,3.0
2402,2013-10-28 06:00:00,3.0,3.0,3.0
2403,2013-10-28 09:00:00,3.0,3.0,3.0
2404,2013-10-28 12:00:00,3.0,3.0,3.0
2405,2013-10-28 15:00:00,3.0,3.0,3.0
2406,2013-10-28 18:00:00,3.0,3.0,3.0
2407,2013-10-28 21:00:00,3.0,3.0,3.0
2408,2013-10-29 00:00:00,3.0,3.0,3.0
2409,2013-10-29 03:00:00,3.0,3.0,3.0
2410,2013-10-29 06:00:00,3.0,3.0,3.0
2411,2013-10-29 09:00:00,3.0,3.0,3.0
2412,2013-10-29 12:00:00,3.0,3.0,3.0
2413,2013-10-29 15:00:00,3.0,3.0,3.0
2414,2013-10-29 18:00:00,3.0,3.0,3.0
2415,2013-10-29 21:00:00,3.0,3.0,3.0
2416,2013-10-30 00:00:00,3.0,3.0,3.0
2417,2013-10-30 03:00:00,3.0,3.0,3.0
2418,2013-10-30 06:00:00,3.0,3.0,3.0
2419,2013-10-30 09:00:00,3.0,3.0,3.0
2420,2013-10-30 12:00:00,3.0,3.0,3.0
2421,2013-10-30 15:00:00,3.0,3.0,3.0
2422,2013-10-30 18:00:00,3.0,3.0,3.0
2423,2013-10-30 21:00:00,3.0,3.0,3.0
2424,2013-10-31 00:00:00,3.0,3.0,3.0
2425,2013-10-31 03:00:00,3.0,3.0,3.0
2426,2013-10-31 06:00:00,3.0,3.0,3.0
2427,2013-10-31 09:00:00,3.0,3.0,3.0
2428,2013-10-31 12:00:00,3.0,3.0,3.0
2429,2013-10-31 15:00:00,3.0,3.0,3.0
2430,2013-10-31 18:00:00,3.0,3.0,3.0
2431,2013-10-31 21:00:00,3.0,3.0,3.0
2432,2013-11-01 00:00:00,3.0,3.0,3.0
2433,2013-11-01 03:00:00,3.0,3.0,3.0
2434,2013-11-01 06:00:00,3.0,3.0,3.0
2435,2013-11-01 09:00:00,3.0,3.0,3.0
2436,2013-11-01 12:00:00,3.0,3.0,3.0
2437,2013-11-01 15:00:00,3.0,3.0,3.0
2438,2013-11-01 18:00:00,3.0,3.0,3.0
2439,2013-11-01 21:00:00,3.0,3.0,3.0
2440,2013-11-02 00:00:00,3.0,3.0,3.0
2441,2013-11-02 03:00:00,3.0,3.0,3.0
2442,2013-11-02 06:00:00,3.0,3.0,3.0
2443,2013-11-02 09:00:00,3.0,3.0,3.0
2444,2013-11-02 12:00:00,3.0,3.0,3.0
2445,2013-11-02 15:00:00,3.0,3.0,3.0
2446,2013-11-02 18:00:00,3.0,3.0,3.0
2447,2013-11-02 21:00:00,3.0,3.0,3.0
2448,2013-11-03 00:00:00,3.0,3.0,3.0
2449,2013-11-03 03:00:00,3.0,3.0,3.0
2450,2013-11-03 06:00:00,3.0,3.0,3.0
2451,2013-11-03 09:00:00,3.0,3.0,3.0
2452,2013-11-03 12:00:00,3.0,3.0,3.0
2453,2013-11-03 15:00:00,3.0,3.0,3.0
2454,2013-11-03 18:00:00,3.0,3.0,3.0
2455,2013-11-03 21:00:00,3.0,3.0,3.0
2456,2013-11-04 00:00:00,3.0,3.0,3.0
2457,2013-11-04 03:00:00,3.0,3.0,3.0
2458,2013-11-04 06:00:00,3.0,3.0,3.0
2459,2013-11-04 09:00:00,3.0,3.0,3.0
2460,2013-11-04 12:00:00,3.0,3.0,3.0
2461,2013-11-04 15:00:00,3.0,3.0,3.0
2462,2013-11-04 18:00:00,3.0,3.0,3.0
2463,2013-11-04 21:00:00,3.0,3.0,3.0
2464,2013-11-05 00:00:00,3.0,3.0,3.0
2465,2013-11-05 03:00:00,3.0,3.0,3.0
2466,2013-11-05 06:00:00,3.0,3.0,3.0
2467,2013-11-05 09:00:00,3.0,3.0,3.0
2468,2013-11-05 12:00:00,3.0,3.0,3.0
2469,2013-11-05 15:00:00,3.0,3.0,3.0
2470,2013-11-05 18:00:00,3.0,3.0,3.0
2471,2013-11-05 21:00:00,3.0,3.0,3.0
2472,2013-11-06 00:00:00,3.0,3.0,3.0
2473,2013-11-06 03:00:00,3.0,3.0,3.0
2474,2013-11-06 06:00:00,3.0,3.0,3.0
2475,2013-11-06 09:00:00,3.0,3.0,3.0
2476,2013-11-06 12:00:00,3.0,3.0,3.0
2477,2013-11-06 15:00:00,3.0,3.0,3.0
2478,2013-11-06 18:00:00,3.0,3.0,3.0
2479,2013-11-06 21:00:00,3.0,3.0,3.0
2480,2013-11-07 00:00:00,3.0,3.0,3.0
2481,2013-11-07 03:00:00,3.0,3.0,3.0
2482,2013-11-07 06:00:00,3.0,3.0,3.0
2483,2013-11-07 09:00:00,3.0,3.0,3.0
2484,2013-11-07 12:00:00,3.0,3.0,3.0
2485,2013-11-07 15:00:00,3.0,3.0,3.0
2486,2013-11-07 18:00:00,3.0,3.0,3.0
2487,2013-11-07 21:00:00,3.0,3.0,3.0
2488,2013-11-08 00:00:00,3.0,3.0,3.0
2489,2013-11-08 03:00:00,3.0,3.0,3.0
2490,2013-11-08 06:00:00,3.0,3.0,3.0
2491,2013-11-08 09:00:00,3.0,3.0,3.0
2492,2013-11-08 12:00:00,3.0,3.0,3.0
2493,2013-11-08 15:00:00,3.0,3.0,3.0
2494,2013-11-08 18:00:00,3.0,3.0,3.0
2495,2013-11-08 21:00:00,3.0,3.0,3.0
2496,2013-11-09 00:00:00,3.0,3.0,3.0
2497,2013-11-09 03:00:00,3.0,3.0,3.0
2498,2013-11-09 06:00:00,3.0,3.0,3.0
2499,2013-11-09 09:00:00,3.0,3.0,3.0
2500,2013-11-09 12:00:00,3.0,3.0,3.0
2501,2013-11-09 15:00:00,3.0,3.0,3.0
2502,2013-11-09 18:00:00,3.0,3.0,3.0
2503,2013-11-09 21:00:00,3.0,3.0,3.0
2504,2013-11-10 00:00:00,3.0,3.0,3.0
2505,2013-11-10 03:00:00,3.0,3.0,3.0
2506,2013-11-10 06:00:00,3.0,3.0,3.0
2507,2013-11-10 09:00:00,3.0,3.0,3.0
2508,2013-11-10 12:00:00,3.0,3.0,3.0
2509,2013-11-10 15:00:00,3.0,3.0,3.0
2510,2013-11-10 18:00:00,3.0,3.0,3.0
2511,2013-11-10 21:00:00,3.0,3.0,3.0
2512,2013-11-11 00:00:00,3.0,3.0,3.0
2513,2013-11-11 03:00:00,3.0,3.0,3.0
2514,2013-11-11 06:00:00,3.0,3.0,3.0
2515,2013-11-11 09:00:00,3.0,3.0,3.0
2516,2013-11-11 12:00:00,3.0,3.0,3.0
2517,2013-11-11 15:00:00,3.0,3.0,3.0
2518,2013-11-11 18:00:00,3.0,3.0,3.0
2519,2013-11-11 21:00:00,3.0,3.0,3.0
2520,2013-11-12 00:00:00,3.0,3.0,3.0
2521,2013-11-12 03:00:00,3.0,3.0,3.0
2522,2013-11-12 06:00:00,3.0,3.0,3.0
2523,2013-11-12 09:00:00,3.0,3.0,3.0
2524,2013-11-12 12:00:00,3.0,3.0,3.0
2525,2013-11-12 15:00:00,3.0,3.0,3.0
2526,2013-11-12 18:00:00,3.0,3.0,3.0
2527,2013-11-12 21:00:00,3.0,3.0,3.0
2528,2013-11-13 00:00:00,3.0,3.0,3.0
2529,2013-11-13 03:00:00,3.0,3.0,3.0
