,KE0 0 battery charger,KE0 1 battery charger,KE0 2 battery charger,KE0 3 battery charger,KE0 4 battery charger,KE0 5 battery charger,KE0 6 battery charger,KE0 7 battery charger,KE0 8 battery charger,KE1 0 battery charger,KE0 0 battery discharger,KE0 1 battery discharger,KE0 2 battery discharger,KE0 3 battery discharger,KE0 4 battery discharger,KE0 5 battery discharger,KE0 6 battery discharger,KE0 7 battery discharger,KE0 8 battery discharger,KE1 0 battery discharger
1705,-1.1047564960566749e-09,-1.106344971854894e-09,-1.1076782064453575e-09,-1.0975790864307348e-09,-1.1071596746490862e-09,-1.1059416306246267e-09,-1.1102450781490423e-09,-1.1063140714138266e-09,-1.1077773653930438e-09,-6.78155523236521e-10,-1.2048821635171453e-09,-1.2025473001909626e-09,-1.2013138183913996e-09,-1.2140532567369894e-09,-1.202058767629017e-09,-1.2037217035701502e-09,-1.1980666513959533e-09,-1.2029776507106395e-09,-1.2009840968550421e-09,-45.20021884591084
1706,-1.1047454016852613e-09,-1.1063451953314124e-09,-1.1076641868370546e-09,-1.097566724309946e-09,-1.1071560579598103e-09,-1.1059283623199904e-09,-1.1102765397267137e-09,-1.1063177905587564e-09,-1.1077579874048352e-09,-102.3210121635528,-1.204870888997199e-09,-1.2025400155976854e-09,-1.2013227324209849e-09,-1.2140530389447813e-09,-1.202049348656376e-09,-1.203726797865207e-09,-1.19806108168951e-09,-1.2029699327829008e-09,-1.2009910638110816e-09,-7.064121017018988e-10
1707,-2.7603146451528165e-09,-2.7600844843823528e-09,-2.7602144331725317e-09,-2.7605482889659444e-09,-2.760354993543698e-09,-2.7603896645540767e-09,-2.7601454167155124e-09,-2.760298150735138e-09,-2.7601085721662143e-09,-103.17953024792418,-1.2467049573726652e-10,-1.2463536878724574e-10,-1.246169248962121e-10,-1.2481120687843863e-10,-1.246269347138074e-10,-1.2465360022849118e-10,-1.245659106254335e-10,-1.2464138616982228e-10,-1.246121127355509e-10,-5.553094861842086e-11
1708,-1.1047127994742375e-09,-1.1063039533034854e-09,-1.1075199330726648e-09,-1.0973965229444387e-09,-1.1071258296834714e-09,-1.1057993114466736e-09,-1.1101199299989615e-09,-1.106273141466835e-09,-1.1076474770635561e-09,-53.58554631686799,-1.204875050582583e-09,-1.202543360468829e-09,-1.2013231853861392e-09,-1.2140628277971149e-09,-1.2020562819785584e-09,-1.2037274394406445e-09,-1.1980667380135962e-09,-1.202973410056879e-09,-1.200985875901604e-09,-7.064120041632118e-10
1709,-1.1047582502151216e-09,-1.1063515145298777e-09,-1.10768624428711e-09,-1.0976304629136102e-09,-1.1071571650074029e-09,-1.1059713138579496e-09,-1.1103005016137702e-09,-1.1063219280960582e-09,-1.107786579013688e-09,-6.781555242874544e-10,-1.2048841544166829e-09,-1.2025575268250833e-09,-1.201316365117122e-09,-1.2140721044727606e-09,-1.202063208234222e-09,-1.2037306325465742e-09,-1.1980682965754256e-09,-1.2029883469458088e-09,-1.2009892695486405e-09,-55.80966152350987
1710,-1.1047755489297642e-09,-1.1063690488323708e-09,-1.1075587812283086e-09,-1.0974651985926422e-09,-1.1071896111113142e-09,-1.1059945446412773e-09,-1.1101654384325701e-09,-1.1063388824032427e-09,-1.1078171852674219e-09,-6.781555247844091e-10,-1.2048828684942627e-09,-1.2025478459902762e-09,-1.201321082357111e-09,-1.214070125414051e-09,-1.202062749773276e-09,-1.203723126720549e-09,-1.1980678413776715e-09,-1.2029787547091026e-09,-1.2009847586464182e-09,-61.12265098230901
1711,-2.7603150496757286e-09,-2.760084866422629e-09,-2.7602144051373442e-09,-2.760548730895254e-09,-2.760355383246645e-09,-2.760390053282779e-09,-2.760145588801149e-09,-2.7602985346026454e-09,-2.760108829350593e-09,-6.781555235984148e-10,-1.2466863187225054e-10,-1.2463339544341253e-10,-1.246140496250678e-10,-1.248088478405089e-10,-1.2462505291720136e-10,-1.2465100476950722e-10,-1.2456401950209181e-10,-1.24639393387015e-10,-1.246096939262428e-10,-47.35072692428933
1712,-2.7603152426490233e-09,-2.7600850712128973e-09,-2.760214572649683e-09,-2.7605489183277594e-09,-2.7603555788132075e-09,-2.760390287109323e-09,-2.7601457607273196e-09,-2.760298752786407e-09,-2.7601090448819118e-09,-6.78155523503388e-10,-1.2466853306828342e-10,-1.2463329830067518e-10,-1.2461396520524448e-10,-1.2480879324940253e-10,-1.2462493152163807e-10,-1.2465080891662906e-10,-1.2456392653592557e-10,-1.2463929410999904e-10,-1.2460945404561333e-10,-47.04199950708602
1713,-1.1047502527226995e-09,-1.1063435380965056e-09,-1.1076660203213049e-09,-1.0975914033454554e-09,-1.107155495568016e-09,-1.10593563249872e-09,-1.1102653728424157e-09,-1.1063114257344976e-09,-1.1077736253755209e-09,-6.781555235177436e-10,-1.2048779725761036e-09,-1.2025464623146423e-09,-1.2013139062457437e-09,-1.214059070497714e-09,-1.2020566936470505e-09,-1.2037219705004266e-09,-1.1980605878957018e-09,-1.2029764069781598e-09,-1.20098432259385e-09,-47.68866519050945
1714,-2.760315302565952e-09,-2.760085246469575e-09,-2.760215042512908e-09,-2.76054864002022e-09,-2.760355693605721e-09,-2.7603906031302314e-09,-2.7601458614910782e-09,-2.7602989378483183e-09,-2.760109403223125e-09,-45.160487218089585,-1.2466850173130242e-10,-1.2463325225381676e-10,-1.246139355585023e-10,-1.248088249625139e-10,-1.2462490821065653e-10,-1.2465070204743202e-10,-1.2456388232178594e-10,-1.24639249063746e-10,-1.246093099433262e-10,-7.064120032903428e-10
1715,-2.76031457104057e-09,-2.7600844408700023e-09,-2.7602142904571403e-09,-2.760548130053764e-09,-2.760354935722007e-09,-2.7603895855751684e-09,-2.7601451884571255e-09,-2.7602981033928404e-09,-2.760108478262886e-09,-63.08375724796838,-1.2467058453820142e-10,-1.2463532177772297e-10,-1.246170709090756e-10,-1.2481115809844327e-10,-1.2462688730455144e-10,-1.2465364936684223e-10,-1.245657570250736e-10,-1.2464136859252623e-10,-1.2461206770346886e-10,-7.06412004467066e-10
1716,-2.7603146848586167e-09,-2.7600845513902876e-09,-2.7602141362106175e-09,-2.760548205896547e-09,-2.7603550563465398e-09,-2.7603897063291445e-09,-2.7601452772272975e-09,-2.760298212390016e-09,-2.7601085793465817e-09,-30.054175992453214,-1.2466935166328112e-10,-1.2463407687581272e-10,-1.2461456367624833e-10,-1.2480964957284476e-10,-1.2462568693275604e-10,-1.2465205300385926e-10,-1.245646975006959e-10,-1.2464010345917066e-10,-1.2461053251561318e-10,-7.064120017993681e-10
1717,-1.1047728652727855e-09,-1.1063590545720545e-09,-1.107729091126312e-09,-1.097606543108676e-09,-1.1071722337687224e-09,-1.10599332215435e-09,-1.1102821204948525e-09,-1.1063303768466532e-09,-1.1078157855412246e-09,-6.781555244931849e-10,-1.2048772458824076e-09,-1.2025498523323423e-09,-1.201335874991771e-09,-1.2140530477946963e-09,-1.2020582231943013e-09,-1.2037403614234347e-09,-1.1980595506398351e-09,-1.202980797808743e-09,-1.2009975480103956e-09,-60.51545089693549
1718,-1.1047603918422265e-09,-1.1063528316255724e-09,-1.1076366968455299e-09,-1.0974356563817652e-09,-1.1071649450227369e-09,-1.1059510166658265e-09,-1.110142858669701e-09,-1.1063225508333666e-09,-1.1077755597712897e-09,-6.781555244821319e-10,-1.2048790911693186e-09,-1.2025464610337713e-09,-1.2013163276080897e-09,-1.2140629376596692e-09,-1.2020569466341667e-09,-1.2037232350065857e-09,-1.1980624142247887e-09,-1.2029768736261251e-09,-1.2009848029328065e-09,-60.964284955231605
1719,-2.7603163566676195e-09,-2.7600861326936715e-09,-2.7602159573594687e-09,-2.7605500034788375e-09,-2.7603566409149276e-09,-2.7603915214738427e-09,-2.7601466495796367e-09,-2.7602997818852504e-09,-2.7601103051873596e-09,-6.781555235610336e-10,-1.246684064473795e-10,-1.246331659975571e-10,-1.2461386574510442e-10,-1.2480872252906018e-10,-1.2462480295153406e-10,-1.2465047495620877e-10,-1.2456381323311064e-10,-1.2463916769247232e-10,-1.246090835769022e-10,-47.41686152953746
1720,-2.7603169934031694e-09,-2.760086805512209e-09,-2.7602159905234134e-09,-2.7605506684494547e-09,-2.760357270253733e-09,-2.7603921841406776e-09,-2.760147275866252e-09,-2.760300457405694e-09,-2.7601109392943305e-09,-6.781555234709604e-10,-1.2466837560330216e-10,-1.2463313618034258e-10,-1.2461383467329382e-10,-1.2480866512885125e-10,-1.246247743110938e-10,-1.2465046660019127e-10,-1.245637837331171e-10,-1.2463913759381265e-10,-1.2460907540222444e-10,-47.12281749354546
1721,-1.1047635364949178e-09,-1.106354699707051e-09,-1.1076763917187367e-09,-1.0976146001669866e-09,-1.107167283198542e-09,-1.1059239154141166e-09,-1.1102801456144353e-09,-1.1063230559474976e-09,-1.1077716216347047e-09,-6.781555235788372e-10,-1.2048756831638478e-09,-1.2025431788051986e-09,-1.2013140548518309e-09,-1.2140671533437189e-09,-1.2020534436817766e-09,-1.2037218168917401e-09,-1.1980644865864792e-09,-1.2029732310923015e-09,-1.200984565134134e-09,-49.26836214897326
1722,-2.7603149763341272e-09,-2.7600848722343826e-09,-2.760214886047326e-09,-2.760548647605356e-09,-2.7603553418903882e-09,-2.7603902430454433e-09,-2.760145790532964e-09,-2.7602985713560316e-09,-2.7601090580351634e-09,-53.995757598962776,-1.2466892287681562e-10,-1.2463366958628497e-10,-1.246147777507219e-10,-1.2480935531279427e-10,-1.246253461547794e-10,-1.2465138030008226e-10,-1.245644232833146e-10,-1.246396432118733e-10,-1.24609999816471e-10,-7.064120039456144e-10
1723,-2.760314545712488e-09,-2.76008440449712e-09,-2.7602142738649974e-09,-2.7605481827378265e-09,-2.760354899879938e-09,-2.7603895420044806e-09,-2.760145282917272e-09,-2.7602980707837573e-09,-2.7601084121038057e-09,-91.17479906946622,-1.2467111791967738e-10,-1.2463600422666485e-10,-1.2461756651373e-10,-1.2481203714892303e-10,-1.2462746296513726e-10,-1.2465428746736496e-10,-1.245667357974549e-10,-1.246420289015584e-10,-1.2461270228049234e-10,-7.064120107363349e-10
1724,-2.7603146467759087e-09,-2.760084475254675e-09,-2.760214394035728e-09,-2.760548416256567e-09,-2.760354987395776e-09,-2.7603896108019776e-09,-2.760145479133959e-09,-2.760298139086728e-09,-2.7601085305561563e-09,-29.426929797433015,-1.246696851365799e-10,-1.2463465079574472e-10,-1.246159403556079e-10,-1.2481078375416204e-10,-1.2462612986268478e-10,-1.246528381865911e-10,-1.2456597927070708e-10,-1.2464068200818848e-10,-1.246111359583614e-10,-7.064120017069087e-10
1725,-1.1047832018022278e-09,-1.1063706734823628e-09,-1.1076786646092783e-09,-1.0976166081699539e-09,-1.1071790593866779e-09,-1.1059469749463031e-09,-1.1102893529345863e-09,-1.1063405900413736e-09,-1.1077762275376008e-09,-6.781555246606195e-10,-1.2048759213739035e-09,-1.2025437491144238e-09,-1.2013144207629592e-09,-1.214069436555476e-09,-1.2020531565092637e-09,-1.2037239390140342e-09,-1.1980657825109072e-09,-1.2029739527662546e-09,-1.2009857326534207e-09,-62.31240825050337
1726,-1.1047916981807535e-09,-1.1063872723942242e-09,-1.1075683156292416e-09,-1.0974851577193084e-09,-1.107205870481742e-09,-1.1059687357363197e-09,-1.1101815346761318e-09,-1.1063572383922808e-09,-1.1077950387294205e-09,-6.781555245017936e-10,-1.2048750009085183e-09,-1.2025420620656056e-09,-1.20131597945396e-09,-1.2140647705611366e-09,-1.2020535070225443e-09,-1.2037230489018404e-09,-1.1980631544471075e-09,-1.2029723701164081e-09,-1.2009847555379818e-09,-60.95651428462582
1727,-1.1047825129328745e-09,-1.106375615691587e-09,-1.107560210567661e-09,-1.0974720211696498e-09,-1.1071846115336257e-09,-1.1059455262644274e-09,-1.1101665372443803e-09,-1.106344563296757e-09,-1.107770165742772e-09,-6.781555236807027e-10,-1.2048721792901512e-09,-1.2025407442721729e-09,-1.2013143816282115e-09,-1.2140574539872085e-09,-1.2020500644080021e-09,-1.2037219696773211e-09,-1.1980600699005725e-09,-1.2029708635613642e-09,-1.2009837971991486e-09,-49.60426517368588
1728,-1.1047747697149211e-09,-1.1063623154667827e-09,-1.1076535640660685e-09,-1.0975866149917204e-09,-1.1071761926841464e-09,-1.105917319327137e-09,-1.1102573926354793e-09,-1.1063308934352574e-09,-1.107753641703324e-09,-6.781555235941766e-10,-1.204871264692218e-09,-1.2025400030813149e-09,-1.2013143888691084e-09,-1.2140642249754778e-09,-1.2020494464056287e-09,-1.2037214442389804e-09,-1.1980611229615617e-09,-1.2029699963620738e-09,-1.2009838386439419e-09,-49.26938113529015
1729,-1.10478245011343e-09,-1.1063689786413165e-09,-1.1076691100113116e-09,-1.0975725175677422e-09,-1.1071860023470044e-09,-1.1059218392463714e-09,-1.11024421203413e-09,-1.1063372275078971e-09,-1.1077669666918075e-09,-6.781555235856552e-10,-1.2048716828175199e-09,-1.202539998718962e-09,-1.2013138046647211e-09,-1.2140540242533518e-09,-1.202049713724217e-09,-1.2037214865771302e-09,-1.198069117272987e-09,-1.2029699592838143e-09,-1.2009839352837103e-09,-49.511478352687504
1730,-1.1047753027732884e-09,-1.1063647264113303e-09,-1.1076473705516805e-09,-1.0974839891275455e-09,-1.1071824251379736e-09,-1.1058901373977568e-09,-1.110218306608109e-09,-1.1063346704780657e-09,-1.1077396189385181e-09,-39.088289357765795,-1.204872139386713e-09,-1.2025430243061317e-09,-1.201319169011974e-09,-1.2140598785272599e-09,-1.2020509343048866e-09,-1.2037287292502787e-09,-1.1980740119351707e-09,-1.2029732146289088e-09,-1.2009908723842852e-09,-7.064120028289419e-10
1731,-1.104177529096239e-09,-1.105834877616893e-09,-1.1075358315939714e-09,-1.097168049460994e-09,-1.1067771071441442e-09,-1.1057649398449115e-09,-1.1101800453699074e-09,-1.1058083550391901e-09,-1.1076658902774462e-09,-55.290691533680736,-1.2067468117983308e-09,-1.2043534169146418e-09,-1.2030116934208659e-09,-1.216074884663128e-09,-1.2038449684801037e-09,-1.2052710162383218e-09,-1.199946246574585e-09,-1.2047557207991446e-09,-1.2025970269815511e-09,-7.064120040033727e-10
1732,-1.104780801462718e-09,-1.106375841552037e-09,-1.107637830649394e-09,-1.0974666691694348e-09,-1.1072018226055826e-09,-1.105905267040344e-09,-1.110194374316301e-09,-1.1063425140923766e-09,-1.107777333005201e-09,-20.171878775828983,-1.204874656010218e-09,-1.2025429208561047e-09,-1.2013245381756568e-09,-1.214053070692793e-09,-1.2020513457488242e-09,-1.2037263599879114e-09,-1.198061559282814e-09,-1.2029727938257263e-09,-1.2009859691010537e-09,-7.064119997603752e-10
1733,-1.104751068891177e-09,-1.1063552138464567e-09,-1.1076297096982015e-09,-1.0975434269903702e-09,-1.1071621485098842e-09,-1.105886514166845e-09,-1.110232967621381e-09,-1.106327056177594e-09,-1.107723270864441e-09,-6.781555245722742e-10,-1.2048667203410688e-09,-1.2025404626400202e-09,-1.2013450720338346e-09,-1.2140941438941158e-09,-1.2020501292907046e-09,-1.2037489802265335e-09,-1.1980945653798977e-09,-1.202971918021535e-09,-1.2010089716791662e-09,-62.9963124728838
1734,-1.1048004019752888e-09,-1.1063961654311296e-09,-1.1075829445020588e-09,-1.0974973626647634e-09,-1.1072282683665988e-09,-1.1059282588420359e-09,-1.1101899195406035e-09,-1.1063669628628664e-09,-1.1077641790542696e-09,-6.781555244854004e-10,-1.2048722437272498e-09,-1.2025405369491935e-09,-1.2013159688372148e-09,-1.2140599261266397e-09,-1.202052754730021e-09,-1.2037236443571484e-09,-1.1980610837741505e-09,-1.2029706706887541e-09,-1.2009856290060639e-09,-61.357884799921734
1735,-1.1048033585940167e-09,-1.1063918848829037e-09,-1.1075734512541444e-09,-1.0974895321238111e-09,-1.1072013959459724e-09,-1.1059244849432356e-09,-1.1101786151179679e-09,-1.1063598183662407e-09,-1.1077521457815678e-09,-6.781555236658237e-10,-1.2048708931490204e-09,-1.2025402220986112e-09,-1.2013138891456033e-09,-1.2140538674349485e-09,-1.2020498119149039e-09,-1.2037215068472128e-09,-1.1980606992467825e-09,-1.2029702315385862e-09,-1.2009838686654715e-09,-49.576231218344
1736,-1.1047998698697312e-09,-1.106382505270868e-09,-1.1075706931008829e-09,-1.0974710318158707e-09,-1.1071942665350715e-09,-1.1059141519361263e-09,-1.110162878557449e-09,-1.1063499794378443e-09,-1.1077465501344162e-09,-6.78155523588321e-10,-1.204870949726038e-09,-1.202540573470992e-09,-1.2013141744467516e-09,-1.2140530044370004e-09,-1.202050044776288e-09,-1.2037214694448084e-09,-1.1980637108001184e-09,-1.202970585420155e-09,-1.2009839114058162e-09,-49.219938080714414
1737,-1.104809813543718e-09,-1.1063899429317548e-09,-1.1076560757422003e-09,-1.0975688177492208e-09,-1.1072088571187955e-09,-1.105917539573976e-09,-1.1102402561556684e-09,-1.1063581826992544e-09,-1.107758263521601e-09,-6.781555235752217e-10,-1.2048708961597103e-09,-1.2025404448458573e-09,-1.2013139588933183e-09,-1.2140581719996818e-09,-1.2020493796439607e-09,-1.2037214807217906e-09,-1.1980800792023582e-09,-1.2029704252571805e-09,-1.2009837535453582e-09,-49.71500234009739
1738,-1.1048041678365475e-09,-1.1064073041500924e-09,-1.1076427599436905e-09,-1.0974490344396163e-09,-1.1072199051077272e-09,-1.1059116925380679e-09,-1.1101969769970578e-09,-1.1063734121747849e-09,-1.1077668951130902e-09,-50.52382590707077,-1.2048733798637753e-09,-1.2025421407333962e-09,-1.2013269412443196e-09,-1.214053501271917e-09,-1.2020512090258275e-09,-1.2037231631897142e-09,-1.1980636511344586e-09,-1.2029721661243964e-09,-1.2009867589626996e-09,-7.064120037525432e-10
1739,-2.760314693564599e-09,-2.7600845675824076e-09,-2.760214147395712e-09,-2.7605482013327714e-09,-2.760355070430135e-09,-2.760389899377348e-09,-2.760145294275533e-09,-2.760298230075654e-09,-2.7601087968871915e-09,-75.6026641319003,-1.2467011522544719e-10,-1.2463479491990415e-10,-1.2461523977336414e-10,-1.2481050867803968e-10,-1.2462644253448967e-10,-1.246529128924304e-10,-1.2456532509554636e-10,-1.246408332974476e-10,-1.2461139707806307e-10,-7.064120054393516e-10
1740,-1.1048508074802723e-09,-1.1064398109689144e-09,-1.1076325752870822e-09,-1.0975122794916097e-09,-1.107263860031129e-09,-1.105957797974332e-09,-1.1102380688124705e-09,-1.1064048659833278e-09,-1.1078049207856053e-09,-13.432454683372283,-1.2048709540190126e-09,-1.202540028121946e-09,-1.2013138462150224e-09,-1.2140530882776003e-09,-1.2020492678579654e-09,-1.2037219012705455e-09,-1.1980599768808762e-09,-1.2029701158845843e-09,-1.2009839182271888e-09,-7.064119966316958e-10
1741,-5.557935629788413e-10,-5.563245764673502e-10,-5.567542655594552e-10,-5.534039401682307e-10,-5.565870209629701e-10,-5.56174918239391e-10,-5.57619804560712e-10,-5.563049460449312e-10,-5.56797545883672e-10,-6.781555246039753e-10,-2.157347002567128e-09,-2.1557181834643133e-09,-2.155190610751583e-09,-2.163473476051149e-09,-2.15558579039878e-09,-2.156858617617665e-09,-2.1530833693758233e-09,-2.156143006386437e-09,-2.1548793598917894e-09,-63.31693595735739
1742,-1.104812358395418e-09,-1.1064099642257429e-09,-1.1075783536860166e-09,-1.0974980372689364e-09,-1.1072222336119005e-09,-1.1059360853430196e-09,-1.1101951514006358e-09,-1.1063803909013054e-09,-1.1077612151338712e-09,-6.781555244533222e-10,-1.204871023494737e-09,-1.2025399623966763e-09,-1.2013137929329982e-09,-1.2140565524942914e-09,-1.202049227791122e-09,-1.203725374024124e-09,-1.1980598515040886e-09,-1.2029699744139043e-09,-1.2009857661421392e-09,-61.46060981198587
1743,-1.1048201862040044e-09,-1.1064120371291027e-09,-1.1075864807946876e-09,-1.0974998325392688e-09,-1.1072267398934973e-09,-1.1059358514330647e-09,-1.1101879201792899e-09,-1.1063817668186285e-09,-1.1077642243680638e-09,-6.78155523641573e-10,-1.2048711986645098e-09,-1.2025402852314958e-09,-1.2013143248325838e-09,-1.2140531205247282e-09,-1.2020495448862638e-09,-1.203722076305629e-09,-1.1980621808630671e-09,-1.2029701465276357e-09,-1.200983798564994e-09,-49.559969618716806
1744,-1.1048131436887958e-09,-1.1063964941420719e-09,-1.1076496328393396e-09,-1.097566458227912e-09,-1.107211415404912e-09,-1.1059155614101876e-09,-1.1102373121488116e-09,-1.1063642283630175e-09,-1.1077473137167399e-09,-6.781555235550398e-10,-1.2048710395705835e-09,-1.2025408616833375e-09,-1.2013137955132371e-09,-1.2140534131667322e-09,-1.2020497370509256e-09,-1.2037215356515894e-09,-1.1980703860493395e-09,-1.2029708580997884e-09,-1.2009837745812939e-09,-49.25142458445077
1745,-1.1048218420207452e-09,-1.1064003138754346e-09,-1.1076605234006666e-09,-1.097568215240494e-09,-1.1072184802662557e-09,-1.1059205290285704e-09,-1.1102377254196e-09,-1.1063682073317115e-09,-1.107763356356391e-09,-6.781555236315857e-10,-1.2048708936911988e-09,-1.2025404784376561e-09,-1.2013138665727125e-09,-1.2140545533791176e-09,-1.2020493380210595e-09,-1.2037218097109641e-09,-1.1980710410255433e-09,-1.2029705315005955e-09,-1.2009839706489294e-09,-51.1005455937378
