,1 hydro,2 hydro,3 hydro,4 hydro,5 hydro
104,15.256426357474387,15.256426357474387,15.256426357474387,5.951821245615616,15.256426357474387
105,14.971072054036853,14.971072054036853,14.971072054036853,5.923811068533774,14.971072054036853
106,16.89137514308426,16.89137514308426,16.89137514308426,5.904554382138493,16.89137514308426
107,15.923361280642453,15.923361280642453,15.923361280642453,5.888479691963262,15.923361280642453
108,16.620652656164467,16.620652656164467,16.620652656164467,5.820631959830053,16.620652656164467
109,15.56017025786661,15.56017025786661,15.56017025786661,5.894328506834476,15.56017025786661
110,14.688070875352475,14.688070875352475,14.688070875352475,5.84381464463494,14.688070875352475
111,15.038451839316977,15.038451839316977,15.038451839316977,5.781756966328623,15.038451839316977
112,17.8789783791601,17.8789783791601,17.8789783791601,5.7612702094599575,17.8789783791601
113,27.888378729947746,27.888378729947746,27.888378729947746,5.768211782818013,27.888378729947746
114,28.990930204656475,28.990930204656475,28.990930204656475,7.5296767333138135,28.990930204656475
115,37.43239925733405,37.43239925733405,37.43239925733405,7.190753776130738,37.43239925733405
116,173.38588503678966,173.38588503678966,173.38588503678966,6.8480862707120025,173.38588503678966
117,134.7800622014034,134.7800622014034,134.7800622014034,9.03630355704445,134.7800622014034
118,21.47587993369615,21.47587993369615,21.47587993369615,6.708999543730614,21.47587993369615
119,18.907483791081045,18.907483791081045,18.907483791081045,5.680944437609177,18.907483791081045
120,19.859858287450063,19.859858287450063,19.859858287450063,5.648425433112908,19.859858287450063
121,18.250314841158474,18.250314841158474,18.250314841158474,5.737858520156636,18.250314841158474
122,21.312015997789203,21.312015997789203,21.312015997789203,6.48448914473736,21.312015997789203
123,21.092810776612108,21.092810776612108,21.092810776612108,6.987862459564099,21.092810776612108
124,18.25355404868827,18.25355404868827,18.25355404868827,6.02516011443558,18.25355404868827
125,14.432726578075114,14.432726578075114,14.432726578075114,5.956246049580623,14.432726578075114
126,15.389873659098996,15.389873659098996,15.389873659098996,5.5564476771716995,15.389873659098996
127,17.9112622806299,17.9112622806299,17.9112622806299,5.472031054440113,17.9112622806299
128,15.73371341807537,15.73371341807537,15.73371341807537,5.543784075587108,15.73371341807537
129,15.042830774634078,15.042830774634078,15.042830774634078,5.895706589149399,15.042830774634078
130,28.196523131087485,28.196523131087485,28.196523131087485,6.194111704096354,28.196523131087485
131,52.43570464682145,52.43570464682145,52.43570464682145,7.584412906004959,52.43570464682145
132,85.74179392303813,85.74179392303813,85.74179392303813,10.52586765153414,85.74179392303813
133,47.125531776535574,47.125531776535574,47.125531776535574,8.440728439373245,47.125531776535574
134,20.53068997580357,20.53068997580357,20.53068997580357,5.962844924712069,20.53068997580357
135,16.459387338014732,16.459387338014732,16.459387338014732,6.225611268669016,16.459387338014732
136,13.974153303413834,13.974153303413834,13.974153303413834,5.84475635556188,13.974153303413834
137,13.376158557236403,13.376158557236403,13.376158557236403,5.422289683856763,13.376158557236403
138,16.295080015151118,16.295080015151118,16.295080015151118,5.417448649015584,16.295080015151118
139,17.933424226617156,17.933424226617156,17.933424226617156,5.54006123122624,17.933424226617156
140,25.050413717920662,25.050413717920662,25.050413717920662,5.295726401106292,25.050413717920662
141,16.044309391662708,16.044309391662708,16.044309391662708,5.355809816053867,16.044309391662708
142,13.810987687218555,13.810987687218555,13.810987687218555,5.314254455726547,13.810987687218555
143,13.077006711101298,13.077006711101298,13.077006711101298,5.3432218190041425,13.077006711101298
144,12.922762927200603,12.922762927200603,12.922762927200603,5.336658090519763,12.922762927200603
145,12.905618476046612,12.905618476046612,12.905618476046612,5.3182786696995725,12.905618476046612
146,12.873912215767595,12.873912215767595,12.873912215767595,5.349763025874366,12.873912215767595
