,KE0 0 battery,KE0 1 battery,KE0 10 battery,KE0 11 battery,KE0 12 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE0 9 battery,KE1 0 battery,KE2 0 battery
1519,2.0788614992556986e-05,2.073840927923266e-05,2.0906448160744822e-05,2.0934003363886446e-05,2.1135420317414e-05,2.0799866139727542e-05,2.0893358445882234e-05,2.070274573491234e-05,2.0921116129893643e-05,2.0904817001224237e-05,2.10106685011995e-05,2.0572008020761788e-05,2.090094991342178e-05,9.151902874877619e-06,2.1054993929081087e-05
1520,2.115359010469064e-05,2.101000612390102e-05,2.126963751742255e-05,2.1287493085053143e-05,2.149767578258385e-05,2.1149780286552158e-05,2.126020568957384e-05,2.1112989900030263e-05,2.1353392634167495e-05,2.1335615818507948e-05,2.1310529634333377e-05,2.0877939119431594e-05,2.1344604778794726e-05,9.195526364852711e-06,2.1419542634095897e-05
1521,2.067060621372162e-05,2.0480452015884257e-05,2.079447379566474e-05,2.079587206966774e-05,2.1005416137162096e-05,2.0654873727534553e-05,2.0808692976052648e-05,2.0675634759463478e-05,2.0942544118685564e-05,2.0876180665338736e-05,2.0841571890284084e-05,2.078263486909779e-05,2.1068825526851768e-05,9.299305266246382e-06,2.0929674305111892e-05
1522,1.9401262932912685e-05,1.9323266588703845e-05,1.9525778182397143e-05,1.956347254057221e-05,1.970798071674415e-05,1.9384483488505785e-05,1.951433551668501e-05,1.9476886128709894e-05,1.9649424525609403e-05,1.962797873350551e-05,1.975454615059945e-05,1.931271799793378e-05,1.963937260225973e-05,709.4194008557731,1.9591206330463202e-05
1523,6.230424877061728e-05,6.220209631984115e-05,6.24888191093366e-05,6.250448480379984e-05,6.2711791572124e-05,6.229358341368453e-05,6.247252340901719e-05,6.231025364076377e-05,6.259373011684012e-05,6.256665119896252e-05,6.259300886964737e-05,6.215374260730203e-05,6.259641760924368e-05,740.6488852638638,6.260446080969215e-05
1524,1.937360376273804e-05,1.9392488548209022e-05,1.9504571953810853e-05,1.9536335218486274e-05,1.9668063961917457e-05,1.935410147270203e-05,1.94939148396073e-05,1.9475385345867068e-05,1.969201056874547e-05,1.9680807999902637e-05,1.9783639326461255e-05,1.93191494065122e-05,1.9597597299644514e-05,505.1477864784526,1.9583929315340995e-05
1525,2.1571088036864163e-05,2.1284938349392042e-05,2.172657983771252e-05,2.1731614534903148e-05,2.192283576647091e-05,2.157767157390357e-05,2.176656292091147e-05,2.1604613866229257e-05,2.196465024124495e-05,2.1931821791006197e-05,2.1782986340670576e-05,2.1862206121650172e-05,2.2191107221214988e-05,9.135181593079793e-06,2.183812098142239e-05
1526,2.2511633279056577e-05,2.249561532140891e-05,2.2643106001233256e-05,2.2700982837922216e-05,2.286872216387526e-05,2.2514677734174352e-05,2.270649918176613e-05,2.245707944275546e-05,2.279683470279691e-05,2.2753251571859736e-05,2.2707335506736872e-05,2.2472711880187856e-05,2.281622183242166e-05,9.014549226818227e-06,2.2794996122159542e-05
1527,2.290540158093299e-05,2.2828189720318773e-05,2.3036348530151525e-05,2.3110625523243108e-05,2.3280164255783217e-05,2.2920282176845865e-05,2.3063866052212498e-05,2.2823853098862624e-05,2.3088223832058607e-05,2.306226540691691e-05,2.3129110505533355e-05,2.2717545104059838e-05,2.3060186284044647e-05,8.995961905755066e-06,2.3196399216658232e-05
1528,2.2559952141486154e-05,2.2632285226099236e-05,2.2698296550390525e-05,2.276340231494732e-05,2.2935137641927054e-05,2.2575108550494385e-05,2.2678649968367927e-05,2.247644118526538e-05,2.2741476285550744e-05,2.2721946871188717e-05,2.2731422501511695e-05,2.2382035454999163e-05,2.2723490425765756e-05,9.02565097094194e-06,2.2854588021737715e-05
1529,2.1473718899819898e-05,2.1300443347255964e-05,2.1608473727210455e-05,2.1622106080833622e-05,2.183122094061557e-05,2.1471848404332957e-05,2.1615003786646556e-05,2.144017141798044e-05,2.1749412915487523e-05,2.167442840628047e-05,2.166085876621611e-05,2.1533060039051925e-05,2.1829098300084222e-05,9.1053633382928e-06,2.175112396427802e-05
1530,1.965655686521147e-05,1.9617181167768076e-05,1.976522506462191e-05,1.9798312088336574e-05,1.994418369028215e-05,1.9625104071208278e-05,1.9773506676823512e-05,1.9680627739734666e-05,1.988417100167767e-05,1.9848644466665954e-05,1.9958391770054993e-05,1.9588224977142262e-05,1.9854092669501125e-05,383.29756862318294,1.9811149849034423e-05
1531,6.23771001207e-05,6.223688171259458e-05,6.256137450568686e-05,6.258007874004115e-05,6.278473290033881e-05,6.236732073192037e-05,6.254418276466003e-05,6.238421707132054e-05,6.266079771661091e-05,6.263614493996705e-05,6.267768593157677e-05,6.222977983639175e-05,6.26688679490076e-05,659.5201483859245,6.267676839621838e-05
1532,1.9340584137312123e-05,1.9284351801679937e-05,1.9485691031043264e-05,1.9503359847009564e-05,1.9631917444666165e-05,1.9330589733831708e-05,1.9457385027530902e-05,1.9493642276319827e-05,1.9703015844735698e-05,1.969459779648872e-05,1.975899155121638e-05,1.9300966462037937e-05,1.965087673479091e-05,306.78001809871677,1.957226938030538e-05
1533,2.1996528333406176e-05,2.172692921286205e-05,2.2126432896922354e-05,2.213019087268962e-05,2.2343481809196753e-05,2.1973576460835333e-05,2.218036198572021e-05,2.204962733487199e-05,2.239345732390314e-05,2.2359744470116068e-05,2.2183102286362768e-05,2.213530069381621e-05,2.2612797419305385e-05,9.138518753302124e-06,2.2226933224593482e-05
1534,2.215214376556408e-05,2.2139833322842608e-05,2.232273901189395e-05,2.229973798743729e-05,2.2504586600372152e-05,2.215819648812002e-05,2.23490102171602e-05,2.208202971567027e-05,2.2384379935452492e-05,2.2354659872470782e-05,2.2315952101727772e-05,2.2160843441983185e-05,2.246974208490058e-05,9.040404648935204e-06,2.2427158249082286e-05
1535,2.2774350975756937e-05,2.2776094786925162e-05,2.290577374435408e-05,2.293446971147916e-05,2.3148512095202705e-05,2.2793067825587652e-05,2.2933371995890572e-05,2.265514932263248e-05,2.2898053352250796e-05,2.287779152555199e-05,2.2958075174000945e-05,2.2537422344688205e-05,2.2878719471407012e-05,9.068722995631258e-06,2.306644943981597e-05
1536,2.2340104308929078e-05,2.232941348837129e-05,2.2465925995454827e-05,2.2490231721684507e-05,2.271010924320168e-05,2.235003110167634e-05,2.2453185321037396e-05,2.2223305609230597e-05,2.246037010102207e-05,2.2441890927774823e-05,2.250030951008062e-05,2.2119324645926417e-05,2.2462795852748703e-05,9.08310995105046e-06,2.263040536648006e-05
1537,2.102285987768033e-05,2.0838132289746553e-05,2.1149631431640322e-05,2.1157420372203326e-05,2.1364814649844952e-05,2.1012864152185066e-05,2.1157403333736053e-05,2.0990130366813343e-05,2.1301813504465866e-05,2.122504015639679e-05,2.1232052121208485e-05,2.1071124323764732e-05,2.137935574434905e-05,9.148752283149955e-06,2.129129495598996e-05
1538,1.9339002124021444e-05,1.9289102715255034e-05,1.9464497478901642e-05,1.9491587670263357e-05,1.9637822548558988e-05,1.931147384277056e-05,1.945917062609706e-05,1.9426799730747035e-05,1.9569355478691705e-05,1.9556320985355632e-05,1.968110106954118e-05,1.9361381845303023e-05,1.9570938667111233e-05,379.85962655347186,1.95153229310711e-05
1539,6.237861531931273e-05,6.222930572413401e-05,6.256433450880453e-05,6.258264263846907e-05,6.278614712051363e-05,6.236953664943648e-05,6.254751955850348e-05,6.23876710935299e-05,6.26656328036593e-05,6.264162654707251e-05,6.268775481223789e-05,6.223564199481444e-05,6.267149146507362e-05,538.7768323867217,6.267816734482804e-05
1540,1.7920775156078734e-05,1.7651315151776374e-05,1.803322509015987e-05,1.8027473319113746e-05,1.818743944711467e-05,1.7895126931453813e-05,1.8026688596052008e-05,1.8072162087439966e-05,1.8309337912057484e-05,1.8280356164688702e-05,1.824115283731361e-05,1.7704739588641413e-05,1.81930690639528e-05,156.94257015568502,1.81097576539969e-05
1541,1.8692580119595533e-05,1.8532864873791153e-05,1.882134953700729e-05,1.8823686239278502e-05,1.9008132154835366e-05,1.869046146025571e-05,1.8865385836412235e-05,1.8667564959693756e-05,1.897891511228065e-05,1.8952126580480785e-05,1.8886263012738204e-05,1.8947058133425943e-05,1.9210570240290535e-05,9.138216200453861e-06,1.8921342035206314e-05
1542,1.7744080694746104e-05,1.773328419593883e-05,1.7863924745761877e-05,1.7882713458775358e-05,1.8057177325400396e-05,1.775112030282579e-05,1.7910278256877568e-05,1.7691137139137933e-05,1.7958863809581457e-05,1.7927820829328332e-05,1.79114316820349e-05,1.7750494594376933e-05,1.800690464270959e-05,9.039941352635462e-06,1.7989445101420395e-05
1543,6.0953426921385414e-05,6.087752250123223e-05,6.112867384407909e-05,6.116705813854884e-05,6.138091877956565e-05,6.09509286061359e-05,6.113300288536455e-05,6.091768450667312e-05,6.120031501027817e-05,6.117889816360836e-05,6.123758284810623e-05,6.076588210891631e-05,6.122315237889252e-05,9.070095169082036e-06,6.127389203618313e-05
1544,1.8153397513506396e-05,1.811429863613724e-05,1.8272360118170842e-05,1.8295766610941164e-05,1.8485312882748746e-05,1.8163908803148176e-05,1.825779466223467e-05,1.8061371284395337e-05,1.8278820684143334e-05,1.8256906889012633e-05,1.8296804874863274e-05,1.7971712884169496e-05,1.8274597595139966e-05,9.095302673048986e-06,1.841751236118285e-05
1545,1.9437346910557603e-05,1.933029345130464e-05,1.9558683440356017e-05,1.9572159434424903e-05,1.9780698585733908e-05,1.9432517002431825e-05,1.9559425865697064e-05,1.9428954523619275e-05,1.9741326464860956e-05,1.9665444552703682e-05,1.958637682222956e-05,1.9437142624849116e-05,1.9734093042300634e-05,9.15060499727375e-06,1.971112048650539e-05
1546,1.5574145371390954e-05,1.547622247436508e-05,1.5662735103582298e-05,1.568381851260806e-05,1.5794601963504334e-05,1.5557866406440197e-05,1.5656610362280656e-05,1.562600114907371e-05,1.5821974970231624e-05,1.5799209193568574e-05,1.5851807721810722e-05,1.5559038763615454e-05,1.5764586423513692e-05,488.15164848743734,1.569769177257056e-05
1547,6.208380001493307e-05,6.194310696997873e-05,6.226732631966922e-05,6.228623882289765e-05,6.249176484935812e-05,6.20738788800464e-05,6.225056191468484e-05,6.208053538305506e-05,6.236131194823265e-05,6.233560347076596e-05,6.239696410606028e-05,6.19226682889003e-05,6.236868833865927e-05,782.4091330389892,6.238057672866984e-05
1548,1.7764775589410005e-05,1.7679794290633996e-05,1.790110856277559e-05,1.7923571824767422e-05,1.8048449455078136e-05,1.7762591034183557e-05,1.7885676940327834e-05,1.7866594806492852e-05,1.8057095588640607e-05,1.804446805792686e-05,1.819892584335153e-05,1.77045290795344e-05,1.802852066437433e-05,80.32914058422746,1.798507963184108e-05
1549,1.8249883039100162e-05,1.8026603466300043e-05,1.8378510732427273e-05,1.838574585422013e-05,1.856009194719418e-05,1.8252040250993633e-05,1.8417714143716832e-05,1.8273957256835803e-05,1.856545527531772e-05,1.853581910135064e-05,1.837223778411429e-05,1.834896681943838e-05,1.8735537291612124e-05,9.266449253814841e-06,1.8488777031860574e-05
1550,1.685205597176836e-05,1.6890978872301483e-05,1.696359719775177e-05,1.6979124252646042e-05,1.7145764198552352e-05,1.6856734185250792e-05,1.7004730874780864e-05,1.681403910818376e-05,1.7072730398317005e-05,1.704426413174021e-05,1.6987417455967735e-05,1.684318676620774e-05,1.7091011097109495e-05,9.149683787592371e-06,1.7082062621485088e-05
1551,6.225780632425264e-05,6.226092131605832e-05,6.246583251847292e-05,6.250495026025129e-05,6.274686469598883e-05,6.225277982818277e-05,6.24562040980921e-05,6.223561251000648e-05,6.255652352240802e-05,6.253084217974556e-05,6.261805354948252e-05,6.209645704296758e-05,6.256366799893445e-05,9.155358904488062e-06,6.2619566853021e-05
1552,1.5974890005065926e-05,1.589283699273245e-05,1.6076585929667164e-05,1.6094603278284623e-05,1.6254284879624502e-05,1.598305929400809e-05,1.6061128178529342e-05,1.5905514683646408e-05,1.6075687070905796e-05,1.6064040681549032e-05,1.609770599402935e-05,1.5836703876239736e-05,1.6091848866261292e-05,9.167834470231776e-06,1.6200915093218656e-05
1553,1.6483402488665726e-05,1.6311262596899554e-05,1.6587586541591422e-05,1.659507119211722e-05,1.6772592023298184e-05,1.64765405880234e-05,1.658244254886262e-05,1.650018621290507e-05,1.6736452571733734e-05,1.6677409403459155e-05,1.6639523498486606e-05,1.6515460727765198e-05,1.6766796561357817e-05,9.281227101633861e-06,1.6716419015544593e-05
1554,1.439975277574129e-05,1.430765234402714e-05,1.4495201014428033e-05,1.4513174467713019e-05,1.4614946650726169e-05,1.4392489222475866e-05,1.4487539254951992e-05,1.4409640452196035e-05,1.4587511666889203e-05,1.4567988107356382e-05,1.4622490474862573e-05,1.4359322174602791e-05,1.4561254451173824e-05,712.3560308634985,1.4541930846393018e-05
1555,6.126030234081026e-05,6.116821483975334e-05,6.143825216237147e-05,6.146157014676201e-05,6.166568739789442e-05,6.124752865637878e-05,6.142934474530682e-05,6.124999472059959e-05,6.153235857289033e-05,6.150482419774015e-05,6.157397263038872e-05,6.109329155280248e-05,6.153211527804754e-05,908.671150201767,6.155293687655211e-05
1556,6.110024335059192e-05,6.101112349208673e-05,6.128277649829249e-05,6.130210120235089e-05,6.150150833339878e-05,6.108911723559951e-05,6.127196951406192e-05,6.112134437517426e-05,6.140042509512929e-05,6.137569754151333e-05,6.147637226061374e-05,6.096850952048299e-05,6.141261921088585e-05,415.1781827948159,6.139963788023874e-05
1557,1.5509901152695542e-05,1.5248028601252067e-05,1.5608678683484267e-05,1.5621417071148564e-05,1.5764674797954487e-05,1.549878069755827e-05,1.563814251848195e-05,1.5577687661126796e-05,1.5822213513852044e-05,1.5797817450474483e-05,1.5693031959381102e-05,1.555352176178961e-05,1.5902063437670723e-05,9.414790479852187e-06,1.5701018246661077e-05
1558,1.9064287500971142e-05,1.8968362451879564e-05,1.9184547008009548e-05,1.9237654424501852e-05,1.9383056982321792e-05,1.9068735234893768e-05,1.9229221018367936e-05,1.903812043525588e-05,1.9325296559829054e-05,1.9291285335197492e-05,1.9247374302883942e-05,1.908945900095551e-05,1.934470889358626e-05,9.255843821369592e-06,1.9315979394950435e-05
1559,2.0990167839798355e-05,2.105734974121582e-05,2.1107366163783874e-05,2.1180659565651624e-05,2.134067014207092e-05,2.0999284102816122e-05,2.1100685225351437e-05,2.0922975808137182e-05,2.1141645803401126e-05,2.112957054103127e-05,2.118507493930809e-05,2.0803153896375814e-05,2.112971736270296e-05,9.21339431428817e-06,2.1248057960849814e-05
1560,2.1691633605479836e-05,2.16234362146365e-05,2.1818474369826016e-05,2.1886233134167824e-05,2.20542028753311e-05,2.170190322296661e-05,2.180837170801492e-05,2.159887694933115e-05,2.1820390908992646e-05,2.180961467680968e-05,2.1843158088737177e-05,2.151127895572775e-05,2.1848023085624868e-05,9.242864234899171e-06,2.19714273802333e-05
1561,2.144303674159385e-05,2.1233880545930426e-05,2.1575941033631995e-05,2.1585920488366137e-05,2.1792424217002415e-05,2.1436433940817063e-05,2.1591002376345225e-05,2.141656605159013e-05,2.1719850672738038e-05,2.1643185089387396e-05,2.1627752939126373e-05,2.1542144962648085e-05,2.1827971973745724e-05,9.353091209537658e-06,2.17213777270517e-05
1562,2.0379122814111836e-05,2.027022956428088e-05,2.046380696039899e-05,2.052955279422754e-05,2.06666546532268e-05,2.0353063726582645e-05,2.0491953870051377e-05,2.0487547370082754e-05,2.069355207039153e-05,2.066622192022158e-05,2.0646773660169222e-05,2.0191811918541084e-05,2.063656375452603e-05,707.0539645837347,2.054820524660768e-05
1563,6.25946299534839e-05,6.249161320462856e-05,6.27770789345576e-05,6.279802991492372e-05,6.300372738921481e-05,6.25842374122847e-05,6.27620291002941e-05,6.259853714639808e-05,6.287485064797698e-05,6.285061192389506e-05,6.289947394922285e-05,6.244580508809367e-05,6.288487755670413e-05,930.3004537982325,6.289496654370355e-05
1564,2.5898562644386856e-05,2.5739596253636144e-05,2.6045941964125267e-05,2.6083700682267362e-05,2.624545857756076e-05,2.5875940239140183e-05,2.602653051188828e-05,2.604011487023021e-05,2.6346999891451058e-05,2.6322176053660182e-05,2.643798846537989e-05,2.5866689487945958e-05,2.626810704809473e-05,398.8514325579393,2.614473104736755e-05
1565,1.4884646878609304e-06,1.4819656628587698e-06,1.497283151922032e-06,1.4979690658482864e-06,1.5081873767643549e-06,1.4886268476465304e-06,1.498859257496064e-06,1.4896243975146127e-06,1.5058614689003853e-06,1.504144087829533e-06,1.5044980323114515e-06,1.4953280107696631e-06,1.5124926425959333e-06,9.727886998110591e-06,1.5049877892343724e-06
1566,3.2518986959567244e-05,3.2378131057632825e-05,3.267551329237489e-05,3.267699558408846e-05,3.2914463259258906e-05,3.25206247271279e-05,3.277698904561458e-05,3.248671242270082e-05,3.2858236368444e-05,3.281363512614281e-05,3.2756781656383076e-05,3.261358864614755e-05,3.300012827108236e-05,9.591343780807214e-06,3.283592295865691e-05
1567,2.9129627790916903e-05,2.9085784614087626e-05,2.9295348914186104e-05,2.936995100677381e-05,2.9534059212631606e-05,2.9155864388879526e-05,2.9280407665395315e-05,2.9019336065025734e-05,2.926018933317057e-05,2.9245840093609534e-05,2.9314768449066398e-05,2.894799852631817e-05,2.9307897520652836e-05,9.586236016928585e-06,2.9455288388652336e-05
1568,2.7527645451200018e-05,2.7413069414082433e-05,2.7684604097183522e-05,2.7697568268085623e-05,2.7924102974489652e-05,2.753467649016027e-05,2.771944402477697e-05,2.741456596042183e-05,2.7647823018081354e-05,2.7637034532564484e-05,2.7657393508009743e-05,2.73618710144612e-05,2.7705572417370946e-05,9.608334936293444e-06,2.784984665679424e-05
1569,2.7265492550087963e-05,2.6947281511364537e-05,2.7422704525313186e-05,2.7416160460035826e-05,2.7640110109781688e-05,2.7246252064699018e-05,2.7438703764265198e-05,2.7292095088555294e-05,2.7589711252038964e-05,2.7494745872254593e-05,2.744119722815904e-05,2.746312071835584e-05,2.7791114422455833e-05,9.744154993352022e-06,2.7581444283620363e-05
1570,2.833777711532554e-05,2.833226849689623e-05,2.8501544844068947e-05,2.855075302800266e-05,2.8698473519025763e-05,2.832892694792409e-05,2.8481736961618657e-05,2.8337690813229286e-05,2.8608660204930274e-05,2.8593597075312757e-05,2.8831582936266656e-05,2.815437787866152e-05,2.849848447647415e-05,782.1163092202802,2.8593474622164052e-05
1571,3.117573611654127e-05,3.128446738735544e-05,3.134464553684363e-05,3.134380049292558e-05,3.1566363331148705e-05,3.112932025497288e-05,3.135007864929984e-05,3.1175261810688376e-05,3.1497825581436324e-05,3.147274579743036e-05,3.14539403188649e-05,3.105070247472434e-05,3.144395868780294e-05,951.9792135906084,3.13467616976171e-05
1572,3.4399522370732784e-05,3.4252372627614484e-05,3.451765282777002e-05,3.462610576253508e-05,3.4786107692889046e-05,3.439459676176747e-05,3.454515433790109e-05,3.458812269446688e-05,3.496153712230593e-05,3.493701713007033e-05,3.499908406946375e-05,3.4425965587906815e-05,3.487181892311745e-05,302.1116260102323,3.4707010019310703e-05
