,KE0 0 onwind,KE0 0 solar,KE0 1 onwind,KE0 1 solar,KE0 10 onwind,KE0 10 solar,KE0 11 onwind,KE0 11 solar,KE0 12 onwind,KE0 12 solar,KE0 2 onwind,KE0 2 ror,KE0 2 solar,KE0 3 onwind,KE0 3 solar,KE0 4 onwind,KE0 4 ror,KE0 4 solar,KE0 5 onwind,KE0 5 solar,KE0 6 onwind,KE0 6 solar,KE0 7 onwind,KE0 7 solar,KE0 8 onwind,KE0 8 ror,KE0 8 solar,KE0 9 onwind,KE0 9 solar,KE1 0 onwind,KE1 0 solar,KE2 0 onwind,KE2 0 solar
41,0.0,0.04354974122983383,0.030147245341392737,0.04364150264193185,0.0,0.028186298289376677,0.037492085202318386,0.024327294140054943,0.0,0.031106684218033174,0.0,0.6031618423606016,0.02912693561649542,0.0,0.03702457316935313,0.0,0.08629457625430643,0.03957228008321257,0.10945242052483102,0.04194073020272992,0.020201890498662826,0.0405950357377349,0.03819358955252007,0.02960807682628733,0.0,0.9646092607104441,0.037760616918149865,0.0582672065217279,0.039643393883199804,0.0,0.035318596158216094,0.0944881894637309,0.03557475794308579
42,0.0,0.37898265165508366,0.010858972138685941,0.38589861674340203,0.0,0.40034508900354954,0.062427175228577624,0.3780497715410897,0.0,0.39798066075341243,0.0,0.5708897547484846,0.400748292077793,0.0,0.4090855058540767,0.0,0.11362428375492732,0.3979073586250285,0.03682836862165127,0.41078074375019596,0.0,0.37463479212915735,0.0927171526413269,0.38299014476224996,0.0,1.0,0.4188341416187913,0.04274946680822706,0.4080493689678613,0.0,0.41737380250832223,0.12153770939476527,0.3861363198708411
43,0.0,0.5092947433622922,0.0,0.5519292709485853,0.0,0.5849192773875248,0.07613898641195331,0.5311666981014175,0.0,0.5369229215629622,0.0,0.5761913925274859,0.5730188152200345,0.0,0.5560706564168106,0.0,0.5401422869819715,0.5707355200525772,0.0,0.5622312421801431,0.0,0.5408424272129152,0.099203617563094,0.552663938758147,0.0,1.0,0.5454906904026048,0.0,0.5674464705871827,0.0,0.5820886287120026,0.06248684565521187,0.5412333441678764
44,0.04155789810484801,0.35142511711381963,0.04130033385623378,0.3456321035218008,0.0,0.29528504776866754,0.01812833599889804,0.4022270726410537,0.0,0.3442121234311881,0.020086454973691506,0.6601338096338883,0.3800062448014181,0.016865809544926173,0.35199362331048595,0.024788727491411363,1.0,0.3672242386038201,0.0,0.34402811131801186,0.0,0.3783338097514571,0.052736658613095934,0.4068203838257483,0.026009327251730368,1.0,0.3080589286951206,0.02586527409430696,0.339013413466502,0.0,0.3422256313564218,0.03847764530090136,0.36737514109540165
45,0.028708728166779166,0.03411271289756023,0.14799504097703808,0.02834539799746433,0.0,0.04092702866620981,0.0,0.051692053746869665,0.0,0.035908603939801394,0.024035561556135326,0.582273896116245,0.03673606055349988,0.0,0.026041688137347568,0.012324203427305258,1.0,0.026795398558742033,0.0696408047598535,0.026984404423696748,0.028936055813411594,0.036664658529590215,0.05790180961251199,0.0470780651233535,0.06035290174369107,1.0,0.0,0.04154025107341208,0.016715486808396157,0.057026031902611074,0.02322276736008022,0.07131907035842756,0.0356250177521985
46,0.01666777763623328,0.0,0.1061680661049824,0.0,0.0,0.0,0.015893844758358876,0.0,0.0,0.0,0.017437808756083004,0.5654069779598365,0.0,0.0,0.0,0.02127625186767122,0.2023632376687381,0.0,0.21501745740337533,0.0,0.09397290423842485,0.0,0.14972361195716924,0.0,0.04154578709606465,0.9757507143483699,0.0,0.0738572118001322,0.0,0.0,0.0,0.11097838619121049,0.0
47,0.01499623113302827,0.0,0.06314149946348539,0.0,0.0,0.0,0.013134226965247806,0.0,0.0,0.0,0.0,0.5598953537840692,0.0,0.0,0.0,0.0,0.08171111656321622,0.0,0.25915905912831033,0.0,0.07762577824276257,0.0,0.21789427613165882,0.0,0.0,0.9192500613361824,0.0,0.04705866091607125,0.0,0.0,0.0,0.15099098036254882,0.0
48,0.0,0.0,0.02894415961951514,0.0,0.0,0.0,0.019631896865977137,0.0,0.0,0.0,0.0,0.5585948925398853,0.0,0.0,0.0,0.018203336486343435,0.08197795569939428,0.0,0.14659648690746974,0.0,0.05978449691607648,0.0,0.13277964724717586,0.0,0.0,0.9222520016181858,0.0,0.07012379967125565,0.0,0.0,0.0,0.1289817488829971,0.0
49,0.01829491181414856,0.038185291661914166,0.015584746562986355,0.039614936746627326,0.0,0.030542474842805502,0.018149124367466327,0.020178287853166537,0.0,0.03390577891002821,0.0,0.5574514400286463,0.02958873182985636,0.0,0.03549783949781842,0.0,0.0837729442796913,0.03488028430142284,0.10463639393421681,0.03835846930216835,0.017408383873473956,0.038010474417774914,0.08494799201819936,0.027978853013652077,0.0,0.9424456231465271,0.0369016789957487,0.09798289610936113,0.03385165719664266,0.0,0.036943286933932375,0.12008580919325373,0.03402867781941903
50,0.014930552759268731,0.34696194842138645,0.0,0.3829665256631359,0.0,0.38688168570634823,0.021010844482730606,0.30098229634220813,0.0,0.4042729806946023,0.0,0.561628572235377,0.39948245363140217,0.0,0.39873553831853686,0.0,0.10842437371194781,0.37660091296790066,0.04475338275234117,0.3801280126025542,0.0,0.3680371706277061,0.20118270608507202,0.3669234138180213,0.0,1.0,0.4224546585495883,0.05878776856439973,0.37654931637082906,0.0,0.42892490683116624,0.17284505443817685,0.37570732293608633
